"X","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n","differentiation","ornamentation","rhythm","dynamics","tension"
238,2480,11507,0.0833333333333333,0,1,0,0,0,0.666666666666667,0,0.5,1,0.25,0,0.75,1,0,1,0,0.5,1,0,1,0.5,0,1,1,0.25,1,1,0.75,0.5,1,0.25,0,0,0,0,0,-8.36,115.08,-8.36,115.12,"Southeast Asia","Island S E Asia","Lesser Sundas","Bali","Balinese","Suku Bali","Balinese","nan","Indonesian Peoples","1931; 1949; 1955; 1966;",10,8,NA,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Balinese","Bali-Sasak-Sumbawa","Malayo-Polynesian","Austronesian","bali1278","Indonesia",NA,"Ib3","Western Lesser Sundas",104,"56620; 62252","wiki","The Balinese people are an Austronesian ethnic group and they are native to the  Indonesian island of Bali. Both their language  Balinese  and religion  Balinese Hinduism  demonstrate a Malayo-Polynesian culture. The island of Bali is surrounded by coral reefs and the livelihood of its people comes mostly from agriculture and fishing. Religion is the core of Balinese life and there are many rituals and ceremonies observed throughout the year  which are concerned with maintaining a balance between positive and negative forces. Their religion features a mix of Hindu and Buddhist beliefs combined with Balinese animistic traditions. Balinese people believe that good spirits reside in the mountains and demons in the sea. Balinese culture is known for its dance  shadow puppet theatre  art  and drama. Balinese society is founded on a caste system but there are no untouchables. Each caste has its own language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobali1278 @Ethnoban @WikiBalinese",-8.34,115.09,NA,NA,"Balinese","Bali  Lesser Sunda Islands  Indonesia",NA,"0:03:05","T5424R62m","T1498.8","Classical Chant","Chant","Classical chant","Male solo","Male Voice","Men","nan",NA,"Yagol Wargesari",NA,"Smithsonian Folkways","Bali II and Java I. Folkways Archives. Tape 1. 8.","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RRFACNDBaliIIJavaI",NA,NA,"11507bali1278bali1278",NA,"bali1278",9,"bali1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.304056488250094,0.260078972212179,0.334682317807476,-0.059369667645644,-0.0224157447097386
239,2481,11507,0.583333333333333,0.25,1,0.166666666666667,0.8,0.5,0.666666666666667,0,0.75,1,0.25,0.25,0.75,1,0,0.5,0.8,0.5,0,0,0.666666666666667,0.5,0.272727272727273,0.75,1,0.5,0.2,1,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.75,1,-8.36,115.08,-8.36,115.12,"Southeast Asia","Island S E Asia","Lesser Sundas","Bali","Balinese","Suku Bali","Balinese","nan","Indonesian Peoples","1931; 1949; 1955; 1966;",10,8,NA,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Balinese","Bali-Sasak-Sumbawa","Malayo-Polynesian","Austronesian","bali1278","Indonesia",NA,"Ib3","Western Lesser Sundas",104,"56620; 62252","wiki","The Balinese people are an Austronesian ethnic group and they are native to the  Indonesian island of Bali. Both their language  Balinese  and religion  Balinese Hinduism  demonstrate a Malayo-Polynesian culture. The island of Bali is surrounded by coral reefs and the livelihood of its people comes mostly from agriculture and fishing. Religion is the core of Balinese life and there are many rituals and ceremonies observed throughout the year  which are concerned with maintaining a balance between positive and negative forces. Their religion features a mix of Hindu and Buddhist beliefs combined with Balinese animistic traditions. Balinese people believe that good spirits reside in the mountains and demons in the sea. Balinese culture is known for its dance  shadow puppet theatre  art  and drama. Balinese society is founded on a caste system but there are no untouchables. Each caste has its own language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobali1278 @Ethnoban @WikiBalinese",-8.34,115.09,NA,NA,"Balinese","Bali  Lesser Sunda Islands  Indonesia",NA,"0:01:33","T5424R40","3A33.22","Music for the Djanger Dance; part of a Balinese opera Peperangan Sira Pandji","Dance Song; Opera; Mythical Song","Excerpt from a musical play based on Barong (Balinese mythology)  in which the principal character is Rangda  the evil widow  who battles against the principals for good","Female vocal  chorus  drum","Female Voice; Voices; Drum","Women","nan",NA,"Chokorda Gde; Raka Sukawati for Musée Guimet","1931","Columbia Records","Columbia World Library of Folk and Primitive Music: Volume VII: Indonesia. Columbia Masterworks KL212","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Jaap Kunst  author of notes","@CFPM1955Indonesia",NA,NA,"11507bali1278bali1278",NA,"bali1278",9,"bali1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.15279513681556,0.188094458788216,0.0792524505724033,-0.0186730099138661,0.234861208915639
240,2482,11507,0.0833333333333333,0,1,0,0,0,0.666666666666667,0.0833333333333333,0.5,1,0,0,0.25,0.25,0,1,0,0.5,1,0,1,0.5,0,1,1,0.5,0,1,0.75,0.5,0.75,0.25,0,0,0,0,0,-8.36,115.08,-8.36,115.12,"Southeast Asia","Island S E Asia","Lesser Sundas","Bali","Balinese","Suku Bali","Balinese","nan","Indonesian Peoples","1931; 1949; 1955; 1966;",10,8,NA,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Balinese","Bali-Sasak-Sumbawa","Malayo-Polynesian","Austronesian","bali1278","Indonesia",NA,"Ib3","Western Lesser Sundas",104,"56620; 62252","wiki","The Balinese people are an Austronesian ethnic group and they are native to the  Indonesian island of Bali. Both their language  Balinese  and religion  Balinese Hinduism  demonstrate a Malayo-Polynesian culture. The island of Bali is surrounded by coral reefs and the livelihood of its people comes mostly from agriculture and fishing. Religion is the core of Balinese life and there are many rituals and ceremonies observed throughout the year  which are concerned with maintaining a balance between positive and negative forces. Their religion features a mix of Hindu and Buddhist beliefs combined with Balinese animistic traditions. Balinese people believe that good spirits reside in the mountains and demons in the sea. Balinese culture is known for its dance  shadow puppet theatre  art  and drama. Balinese society is founded on a caste system but there are no untouchables. Each caste has its own language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobali1278 @Ethnoban @WikiBalinese",-8.34,115.09,NA,NA,"Balinese","Bali  Lesser Sunda Islands  Indonesia","Scratches","0:03:15","T5423R50m","T1523.2","Dramatic Music","Drama","Dramatic music","Female solo alternates with male speech","Female Voice; Male Voice","Mixed adults","nan",NA,"Yagol Wargesari",NA,"Smithsonian Folkways","Bali II and Java 1. Folkways Archives","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RRFACNDBaliIIJavaI",NA,NA,"11507bali1278bali1278",NA,"bali1278",9,"bali1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.310167243875557,0.392241934091317,0.288612053682248,-0.0102581013176581,0.399867978688077
241,2483,11507,0.0833333333333333,0,1,0,1,0,0.666666666666667,0,0.75,1,0,0.625,0.5,0.25,0,1,0.2,0.5,1,1,0.666666666666667,0.5,0.0909090909090909,1,1,0.5,0,1,0.75,0.5,0.75,0.25,0,0,0.25,0,0,-8.36,115.08,-8.36,115.12,"Southeast Asia","Island S E Asia","Lesser Sundas","Bali","Balinese","Suku Bali","Balinese","nan","Indonesian Peoples","1931; 1949; 1955; 1966;",10,8,NA,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Balinese","Bali-Sasak-Sumbawa","Malayo-Polynesian","Austronesian","bali1278","Indonesia",NA,"Ib3","Western Lesser Sundas",104,"56620; 62252","wiki","The Balinese people are an Austronesian ethnic group and they are native to the  Indonesian island of Bali. Both their language  Balinese  and religion  Balinese Hinduism  demonstrate a Malayo-Polynesian culture. The island of Bali is surrounded by coral reefs and the livelihood of its people comes mostly from agriculture and fishing. Religion is the core of Balinese life and there are many rituals and ceremonies observed throughout the year  which are concerned with maintaining a balance between positive and negative forces. Their religion features a mix of Hindu and Buddhist beliefs combined with Balinese animistic traditions. Balinese people believe that good spirits reside in the mountains and demons in the sea. Balinese culture is known for its dance  shadow puppet theatre  art  and drama. Balinese society is founded on a caste system but there are no untouchables. Each caste has its own language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobali1278 @Ethnoban @WikiBalinese",-8.34,115.09,NA,NA,"Balinese","Bali  Lesser Sunda Islands  Indonesia","Scratches","0:02:55","T5423R51m","T1523.4","Dramatic Music","Drama","Dramatic music","Male solo  flute","Male Voice; Flute","Men","nan",NA,"Yagol Wargesari",NA,"Smithsonian Folkways","Bali II and Java 1. Folkways Archives","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RRFACNDBaliIIJavaI",NA,NA,"11507bali1278bali1278",NA,"bali1278",9,"bali1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.308964807034627,0.331425848002377,0.25078353347837,-0.0102251119926842,0.366008190230324
242,2484,11507,0.0833333333333333,0,1,0,0.4,0.5,0.666666666666667,0,0.5,1,0.75,0.625,0.5,0.25,0,1,0,0.5,1,0,1,0.5,0.272727272727273,1,1,0.25,0,1,0.75,0.5,0.75,0.25,0,0,0.5,0.75,1,-8.36,115.08,-8.36,115.12,"Southeast Asia","Island S E Asia","Lesser Sundas","Bali","Balinese","Suku Bali","Balinese","nan","Indonesian Peoples","1931; 1949; 1955; 1966;",10,8,NA,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Balinese","Bali-Sasak-Sumbawa","Malayo-Polynesian","Austronesian","bali1278","Indonesia",NA,"Ib3","Western Lesser Sundas",104,"56620; 62252","wiki","The Balinese people are an Austronesian ethnic group and they are native to the  Indonesian island of Bali. Both their language  Balinese  and religion  Balinese Hinduism  demonstrate a Malayo-Polynesian culture. The island of Bali is surrounded by coral reefs and the livelihood of its people comes mostly from agriculture and fishing. Religion is the core of Balinese life and there are many rituals and ceremonies observed throughout the year  which are concerned with maintaining a balance between positive and negative forces. Their religion features a mix of Hindu and Buddhist beliefs combined with Balinese animistic traditions. Balinese people believe that good spirits reside in the mountains and demons in the sea. Balinese culture is known for its dance  shadow puppet theatre  art  and drama. Balinese society is founded on a caste system but there are no untouchables. Each caste has its own language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobali1278 @Ethnoban @WikiBalinese",-8.34,115.09,NA,NA,"Balinese","Bali  Lesser Sunda Islands  Indonesia",NA,"0:03:11","T5424R63","T1498.9","Classical Chant","Chant","Classical chant","Group of men  drums  shawm","Male Voices; Drums; Shawm","Men","nan",NA,"Yagol Wargesari",NA,"Smithsonian Folkways","Bali II and Java 1. Folkways Archives. Tape 1. 9.","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RRFACNDBaliIIJavaI",NA,NA,"11507bali1278bali1278",NA,"bali1278",9,"bali1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.309978549544295,0.392009896506582,0.28942420210375,-0.0196156940914127,0.399613825620063
243,2485,11507,0.333333333333333,0,1,0.333333333333333,0,0,0.666666666666667,0.0833333333333333,0.75,1,0.75,0,0.5,0.5,0,1,0.2,0.5,1,0,0.333333333333333,1,0,1,1,0.25,0.4,1,0.25,0.5,0.75,0.75,0.5,0.5,0,0,0,-8.36,115.08,-8.36,115.12,"Southeast Asia","Island S E Asia","Lesser Sundas","Bali","Balinese","Suku Bali","Balinese","nan","Indonesian Peoples","1931; 1949; 1955; 1966;",10,8,NA,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Balinese","Bali-Sasak-Sumbawa","Malayo-Polynesian","Austronesian","bali1278","Indonesia",NA,"Ib3","Western Lesser Sundas",104,"56620; 62252","wiki","The Balinese people are an Austronesian ethnic group and they are native to the  Indonesian island of Bali. Both their language  Balinese  and religion  Balinese Hinduism  demonstrate a Malayo-Polynesian culture. The island of Bali is surrounded by coral reefs and the livelihood of its people comes mostly from agriculture and fishing. Religion is the core of Balinese life and there are many rituals and ceremonies observed throughout the year  which are concerned with maintaining a balance between positive and negative forces. Their religion features a mix of Hindu and Buddhist beliefs combined with Balinese animistic traditions. Balinese people believe that good spirits reside in the mountains and demons in the sea. Balinese culture is known for its dance  shadow puppet theatre  art  and drama. Balinese society is founded on a caste system but there are no untouchables. Each caste has its own language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobali1278 @Ethnoban @WikiBalinese",-8.34,115.09,NA,NA,"Balinese","Bali  Lesser Sunda Islands  Indonesia",NA,"0:02:54","T5424R60","T1498.5; WFS2B.10","Sacred Chant","Sacred Song; Chant","Sacred chant","Female leader  trailing chorus","Female Voice; Voices","Women","nan",NA,"Yagol Wargesari",NA,"Smithsonian Folkways","Bali II and Java I. Folkways Archives. Wargesari  Yagol. Tape 1. 5. ","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RRFACNDBaliIIJavaI",NA,NA,"11507bali1278bali1278",NA,"bali1278",9,"bali1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.278503952395017,0.294534182300286,0.275877431836239,-0.057587230702076,0.181841960039968
244,2534,27083,0.333333333333333,0,1,0.166666666666667,0,0,0.666666666666667,0.833333333333333,1,0,0.25,0,0.75,0.75,0,0,0,1,1,0,1,0.5,0,1,0,0.25,0.2,1,1,0,0.25,0.5,0.5,0.25,0,0,0,-12.28,168.82,-12.3,168.83,"Oceania","Melanesia","Solomon Islands","Tikopia Island","Tikopia","Tikopian","Polynesian Austronesian","nan","Melanesian Peoples","1952-54",10,NA,NA,11,"Tropical Rainforest","Af","AH-Eastern Maritimes","Tikopia","Tokelau-Fijian","Malayo-Polynesian","Austronesian","tiko1237","Solomon Islands",NA,"Ii2","Santa Cruz and Banks Islands",125,"52073","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnotkp @WikiTikopia  @Glottotiko1237",-11.66,160.26,NA,NA,"Tikopia","Rennell Island  Solomon Islands",NA,"0:03:02","T5428R59","T75.3(c1)","Funeral Dirge","Funeral Song; Dirge","Funeral dirge  starts at the end of a verse","Mixed chorus","Mixed Voices","Mixed adults","nan",NA,"Norma McLeod","1952-54","Previously Unpublished","Norma McLeod collection: Melanesia ","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sent from Norma McLeod","@NMC1952-4Melanesia",NA,NA,"27083Tikopiatiko1237tiko1237","Tikopia","tiko1237",5,"tiko1237","YES","0",NA,NA,NA,"OCEANIA","QinStonekingMBE2015","Solomon_Islands",-12.296678,168.824107,596200.5,"AUGUST_2018",6,"aust1307","Austronesian",596200.5,6,0.19555,3.97346666666666e-05,0.2040424115,10,0.142708727387602,0.187349054298266,0.264808633795295,-0.0697804750021121,0.178021143411946
245,2535,24795,0.583333333333333,0.25,0.8,0.166666666666667,0.4,0.5,0.666666666666667,0.916666666666667,0.5,0.142857142857143,0.5,0.25,0.75,0.5,0.8,0,0.6,0.5,0.333333333333333,0,0,0.5,0.363636363636364,0.75,0,0.25,0.6,0.5,0.25,0.5,0.75,1,1,1,0.5,1,1,-13.65,-172.36,-13.67,-172.02,"Oceania","Polynesia","Samoa","Samoan Islands","Samoa","Samoan","E Polynesian Austronesian","nan","Polynesian Peoples","1957; 1960; 1992;",16,NA,1,NA,"Tropical Rainforest","Af","AH-Eastern Maritimes","Samoan","Tokelau-Fijian","Malayo-Polynesian","Austronesian","samo1305","Samoa",NA,"Ii1","Western Polynesia",129,"56160","wiki","The Samoan people  are Polynesian native group indigenous to the Samoan Islands. Throughout Eastern Polynesia the Samoan people and their culture shape a crucial link and bridge in the building and spreading of Polynesian culture  including religion and language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosmo @WikiSamoans  @Glottosamo1305",-13.85,-171.75,NA,NA,"Samoa","Apia  Samoa",NA,"0:01:03","T5429R44","T1497.1","Male tenor with chorus and slit drums","Men's Song","A tenor with a big male chorus accompanied by perussion","Tenor  male chorus  slit drums","Male Voice; Male Voices; Slit Drums","Men","nan",NA,"nan",NA,"Previously Unpublished","Archives of Folkways Records: Oceania 15.1; Tape 5.1","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"L and N good","nan","@RRFACNDOceania15.1",NA,NA,"24795samo1305samo1305",NA,"samo1305",7,"samo1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.103870935758386,-0.122185577884476,0.00245626308849401,-0.0493508084507352,-0.102039645101257
246,2536,24795,0.916666666666667,0,0.4,0.5,0.4,0.5,0.666666666666667,0.666666666666667,0.5,0,0.5,0.25,0.75,0.5,0.8,0,0.6,0.5,0,0,0,0,0.363636363636364,1,0,0.75,0.6,0.25,0.25,0.25,0.75,1,1,1,1,1,1,-13.65,-172.36,-13.67,-172.02,"Oceania","Polynesia","Samoa","Samoan Islands","Samoa","Samoan","E Polynesian Austronesian","nan","Polynesian Peoples","1957; 1960; 1992;",16,NA,1,NA,"Tropical Rainforest","Af","AH-Eastern Maritimes","Samoan","Tokelau-Fijian","Malayo-Polynesian","Austronesian","samo1305","Samoa",NA,"Ii1","Western Polynesia",129,"56160","wiki","The Samoan people  are Polynesian native group indigenous to the Samoan Islands. Throughout Eastern Polynesia the Samoan people and their culture shape a crucial link and bridge in the building and spreading of Polynesian culture  including religion and language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosmo @WikiSamoans  @Glottosamo1305",-13.85,-171.75,NA,NA,"Samoa","Apia  Samoa",NA,"0:03:26","T5429R45","T1497.2","Female and Male Chorus Sing Modern Melody",NA,"A female chorus and male chorus together in a modern melody","Male chorus  female chorus  slit drums","Male Voices; Female Voices; Slit Drums","Mixed adults","nan",NA,"nan",NA,"Previously Unpublished","Archives of Folkways Records: Oceania 15.1; Tape 1","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RRFACNDOceania15.1",NA,NA,"24795samo1305samo1305",NA,"samo1305",7,"samo1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.176836972912275,-0.23807090838707,-0.0730549352988538,-0.1146372616081,-0.147006749067853
247,2537,24795,0.916666666666667,0.25,0.4,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.5,0.571428571428571,0.75,0,1,0.5,0.8,0,0.6,1,0.333333333333333,0,0.666666666666667,0,0,0.75,0,0.25,0.6,0.25,0.25,0.75,0.75,1,1,1,0,0,0,-13.65,-172.36,-13.67,-172.02,"Oceania","Polynesia","Samoa","Samoan Islands","Samoa","Samoan","E Polynesian Austronesian","nan","Polynesian Peoples","1957; 1960; 1992;",16,NA,1,NA,"Tropical Rainforest","Af","AH-Eastern Maritimes","Samoan","Tokelau-Fijian","Malayo-Polynesian","Austronesian","samo1305","Samoa",NA,"Ii1","Western Polynesia",129,"56160","wiki","The Samoan people  are Polynesian native group indigenous to the Samoan Islands. Throughout Eastern Polynesia the Samoan people and their culture shape a crucial link and bridge in the building and spreading of Polynesian culture  including religion and language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosmo @WikiSamoans  @Glottosamo1305",-13.85,-171.75,NA,NA,"Samoa","Apia  Samoa",NA,"0:01:06","T5622R10m","T1487.6,3","Samoan Song 5",NA,"nan","nan","nan",NA,"nan",NA,"Ivan Polunin","1960","Smithsonian Folkways","Archives of Folkways Records: Oceania 6.1","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RRFAC1960Oceania6.1",NA,NA,"24795samo1305samo1305",NA,"samo1305",7,"samo1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.0771245519503554,-0.1284887706751,-0.0782915979784792,0.181650453730743,-0.111797425258811
