"","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n"
"176",2449,20571,0.75,0,1,0,0.4,0.5,0.666666666666667,0,0.25,1,0.5,0.625,0.5,0.25,0,0.75,0.2,0.5,1,0,1,1,0.454545454545455,0,0,0.5,0,1,0.75,0.5,1,0.25,0,0,0.5,0.5,0.25,-2.75,103.83,3.87,102.15,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Malay Peninsula","Malay","Melayu","Malay Peoples","nan","Malay Peoples","1959; 1962",11,NA,1,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Standard Malay","Malayic","Malayo-Polynesian","Austronesian","stan1306","Malaysia",NA,"Ej8","Malaya and Sumatra",102,"23376","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiMalays @Glottostan1306",3.07,101.7,NA,NA,"Malay","Kampong  Balai  N Borneo  Malaysia",NA,"0:01:39","T5421R32","2A38.A1","Main Putri",NA,"Magico-medical ceremony","Male duet  serunai  drums","2 Male Voices; Serunai; Drums","Men","nan","nan","Charles A. Morris; A. Barrington-Brown; T.J. Chappel; S. Wavell ","1962","BBC","Malayan Music. BBC Recorded Programmes Library 27920  10FRN 111996. Cambridge Expedition to South-East Asia","BBC Recorded Programmes Library  Sound Archive of the British Library  London; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sponsored and recorded by the Cambridge Expedition to South-East Asia","@BBC1962MalayaThailand",NA,NA,"20571stan1306stan1306","Malay","mala1479",1,"stan1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"177",2450,20571,0.25,0,1,0,0.2,0.5,0.666666666666667,0,0.25,1,0.5,0.625,0.25,0.25,0,0.25,0.8,0.5,1,0.333333333333333,0.666666666666667,0.5,0.454545454545455,1,1,0.5,0,1,0.75,0.5,1,0.25,0,0,0.5,0.5,0.25,-2.75,103.83,3.87,102.15,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Malay Peninsula","Malay","Melayu","Malay Peoples","nan","Malay Peoples","1959; 1962",11,NA,1,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Standard Malay","Malayic","Malayo-Polynesian","Austronesian","stan1306","Malaysia",NA,"Ej8","Malaya and Sumatra",102,"23376","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiMalays @Glottostan1306",3.07,101.7,NA,NA,"Malay","Kampong  Balai  N Borneo  Malaysia",NA,"0:01:38","T5421R33","2A38.A2","Main Putri ",NA,"Magico-medical ceremony","Male solo  rebab","Male Voice; Rebab","Men","nan","nan","Charles A. Morris; A. Barrington-Brown; T.J. Chappel; S. Wavell ","1962","BBC","Malayan Music. BBC Recorded Programmes Library LP 27920  10FRN 111996. Cambridge Expedition to South-East Asia","BBC Recorded Programmes Library  Sound Archive of the British Library  London; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sponsored and recorded by the Cambridge Expedition to South-East Asia","@BBC1962MalayaThailand",NA,NA,"20571stan1306stan1306","Malay","mala1479",1,"stan1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"178",2451,20571,0.25,0,1,0,0.8,0.5,0.666666666666667,0,0.5,1,0,0.75,0.25,0.25,0,1,0.4,0.5,1,1,1,0.5,0.454545454545455,1,0.5,0.5,0,1,0.75,0.5,1,0.25,0,0,0.5,0.25,0.25,-2.75,103.83,3.87,102.15,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Malay Peninsula","Malay","Melayu","Malay Peoples","nan","Malay Peoples","1959; 1962",11,NA,1,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Standard Malay","Malayic","Malayo-Polynesian","Austronesian","stan1306","Malaysia",NA,"Ej8","Malaya and Sumatra",102,"23376","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiMalays @Glottostan1306",5.19,100.49,NA,NA,"Malay","Sungai Jawi  Malaysia",NA,"0:04:13","T5421R34","2A38.A5","Main Putri",NA,"Magico-medical ceremony","Rebab  serunai  male solo","Rebab; Serunai; Male Voice","Men","nan","nan","Charles A. Morris; A. Barrington-Brown; T.J. Chappel; S. Wavell ","1962","BBC","Malayan Music. BBC Recorded Programmes Library LP 27920  10FRM 111997. Cambridge Expedition to South-East Asia","BBC Recorded Programmes Library  Sound Archive of the British Library  London; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sponsored and recorded by the Cambridge Expedition to South-East Asia","@BBC1962MalayaThailand",NA,NA,"20571stan1306stan1306","Malay","mala1479",1,"stan1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"179",2452,20571,0.583333333333333,0.5,0.4,0.166666666666667,0.4,0.5,0.666666666666667,0.75,0.25,0,0.75,0.25,0.5,0.5,0,0.25,0.8,0.5,0,0,0.666666666666667,0.5,0.363636363636364,0.5,0.5,0.5,0,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,-2.75,103.83,3.87,102.15,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Malay Peninsula","Malay","Melayu","Malay Peoples","nan","Malay Peoples","1959; 1962",11,NA,1,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Standard Malay","Malayic","Malayo-Polynesian","Austronesian","stan1306","Malaysia",NA,"Ej8","Malaya and Sumatra",102,"23376","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiMalays @Glottostan1306",3.07,101.7,NA,NA,"Malay","Kampong  Balai  N Borneo  Malaysia",NA,"0:02:50","T5421R35","2A38.B6","Main Putri - Dzikhir Barat ",NA,"Magico-medical ceremony  Dhikr (also Dzikhir  Zikr  Zekr  and variants  meaning ""remembrance"") is the name of devotional acts in Islam in which short phrases or prayers are repeatedly recited silently within the mind or aloud","Male leader  male chorus  clapping  drums","Male Voice; Male Voices; Clapping; Drums","Men","nan","nan","Charles A. Morris; A. Barrington-Brown; T.J. Chappel; S. Wavell ","1962","BBC","Malayan Music. BBC Recorded Programmes Library LP 27920  10FRM 111997. Cambridge Expedition to South-East Asia","BBC Recorded Programmes Library  Sound Archive of the British Library  London; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sponsored and recorded by the Cambridge Expedition to South-East Asia","@BBC1962MalayaThailand",NA,NA,"20571stan1306stan1306","Malay","mala1479",1,"stan1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"180",2453,20571,0.25,0,1,0,0.4,0.5,0.666666666666667,0,0,1,0.5,0.125,0.5,0.5,0,0.5,0.6,0.5,0.333333333333333,0.333333333333333,1,1,0.272727272727273,1,1,0.75,0,1,1,0.5,1,0.25,0,0,0.5,0.5,0.5,-2.75,103.83,3.87,102.15,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Malay Peninsula","Malay","Melayu","Malay Peoples","nan","Malay Peoples","1959; 1962",11,NA,1,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Standard Malay","Malayic","Malayo-Polynesian","Austronesian","stan1306","Malaysia",NA,"Ej8","Malaya and Sumatra",102,"23376","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiMalays @Glottostan1306",4.12,103.38,NA,NA,"Malay","Cherating  Pahang  Malaysia",NA,"0:03:18","T5421R36","2A39.A1","Wayang Kulit Siam",NA,"Shadow play","Serunai  drums  gongs  male solo","Serunai; Drums; Gongs; Male Voice","Men","nan","nan","Charles A. Morris; A. Barrington-Brown; T.J. Chappel; S. Wavell ","1962","BBC","Malayan Music. BBC Recorded Programmes Library 10FRN 111999. Cambridge Expedition to South-East Asia","BBC Recorded Programmes Library  Sound Archive of the British Library  London; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sponsored and recorded by the Cambridge Expedition to South-East Asia","@BBC1962MalayaThailand",NA,NA,"20571stan1306stan1306","Malay","mala1479",1,"stan1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"181",2454,20571,0.583333333333333,0.5,0.4,0.333333333333333,0.4,0.5,0.666666666666667,0.833333333333333,0.5,0,0,0.125,0.25,0.5,0,0.5,0.8,0.5,0,0,0.666666666666667,0.5,0.363636363636364,0.5,1,1,0,1,0.75,0.75,1,0.75,0.25,0.25,0.5,0.75,0.75,-2.75,103.83,3.87,102.15,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Malay Peninsula","Malay","Melayu","Malay Peoples","nan","Malay Peoples","1959; 1962",11,NA,1,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Standard Malay","Malayic","Malayo-Polynesian","Austronesian","stan1306","Malaysia",NA,"Ej8","Malaya and Sumatra",102,"23376","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiMalays @Glottostan1306",5.37,100.6,NA,NA,"Malay","Sungai Ular  Malaysia",NA,"0:02:07","T5421R37","2A40.B2","Radat",NA,"nan","Male chorus  female solo  female chorus  drums","Male Voices; Female Voice; Female Voices; Drums","Mixed adults","nan","nan","Charles A. Morris; A. Barrington-Brown; T.J. Chappel; S. Wavell ","1962","BBC","Malayan Music. BBC Recorded Programmes Library 10FRN 111999. Cambridge Expedition to South-East Asia","BBC Recorded Programmes Library  Sound Archive of the British Library  London; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sponsored and recorded by the Cambridge Expedition to South-East Asia","@BBC1962MalayaThailand",NA,NA,"20571stan1306stan1306","Malay","mala1479",1,"stan1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"182",2455,20571,0.583333333333333,0.5,0.4,0.333333333333333,0.4,0.333333333333333,0.666666666666667,0.75,0.5,0,0.25,0.25,0.5,0.25,0,1,0.4,0.5,0.666666666666667,0,1,1,0.363636363636364,0.5,1,0.75,0,1,0.5,0.5,1,0.75,0.25,0.25,0.5,1,0.5,-2.75,103.83,3.87,102.15,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Malay Peninsula","Malay","Melayu","Malay Peoples","nan","Malay Peoples","1959; 1962",11,NA,1,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Standard Malay","Malayic","Malayo-Polynesian","Austronesian","stan1306","Malaysia",NA,"Ej8","Malaya and Sumatra",102,"23376","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiMalays @Glottostan1306",5.96,117.54,NA,NA,"Malay","Northern Borneo  Malaysia",NA,"0:02:14","T5421R38","2A40.B4","Dzikhir Rebana",NA,"Dhikr (also Dzikhir  Zikr  Zekr  and variants  meaning ""remembrance"") is the name of devotional acts in Islam in which short phrases or prayers are repeatedly recited silently within the mind or aloud","Male leader  male chorus  drums","Male Voice; Male Voices; Drums","Men","nan","nan","Charles A. Morris; A. Barrington-Brown; T.J. Chappel; S. Wavell ","1962","BBC","Malayan Music. BBC Recorded Programmes Library 27917  10FRM 111991. Cambridge Expedition to South-East Asia","BBC Recorded Programmes Library  Sound Archive of the British Library  London; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sponsored by the Cambridge Expedition to South-East Asia","@BBC1962MalayaThailand",NA,NA,"20571stan1306stan1306","Malay","mala1479",1,"stan1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"183",2456,20571,0.75,0,1,0,0.8,0.166666666666667,0,0,1,1,0,0.25,0.5,0.25,0,1,0.4,1,1,0,1,1,0.363636363636364,1,1,1,0,1,1,1,1,0.25,0,0,0.5,0.75,1,-2.75,103.83,3.87,102.15,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Malay Peninsula","Malay","Melayu","Malay Peoples","nan","Malay Peoples","1959; 1962",11,NA,1,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Standard Malay","Malayic","Malayo-Polynesian","Austronesian","stan1306","Malaysia",NA,"Ej8","Malaya and Sumatra",102,"23376","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiMalays @Glottostan1306",5.27,103.08,NA,NA,"Malay","Beladah Kepang  Malaysia",NA,"0:03:17","T5422R01","2A40.B5","Dzikhir Pahang",NA,"Dhikr (also Dzikhir  Zikr  Zekr  and variants  meaning ""remembrance"") is the name of devotional acts in Islam in which short phrases or prayers are repeatedly recited silently within the mind or aloud","Male & female leaders  male chorus  drums","Male Voice; Female Voice; Male Voices; Drums","Mixed adults","nan","nan","Charles A. Morris; A. Barrington-Brown; T.J. Chappel; S. Wavell ","1962","BBC","Malayan Music. BBC Recorded Programmes Library LP 27917  10FRM 111991. Cambridge Expedition to South-East Asia","BBC Recorded Programmes Library  Sound Archive of the British Library  London; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sponsored and recorded by the Cambridge Expedition to South-East Asia","@BBC1962MalayaThailand",NA,NA,"20571stan1306stan1306","Malay","mala1479",1,"stan1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"184",2464,21198,0.416666666666667,0.75,0.4,0.166666666666667,0.4,0.666666666666667,0,0.916666666666667,0.25,0,0.25,0.25,0.25,1,0.2,0,0.6,0.5,0,0,0.333333333333333,0,0.272727272727273,0.25,0,0.5,0.6,0.5,0.5,0.5,0.25,1,0.75,0.75,1,0.75,1,7.91,-10.99,7.54,-11.25,"Africa","West Africa","S W West Africa","S E Sierra Leone","Mende","nan","S W Mandé","Mandé Peoples","West & Central African Peoples","1964",6,NA,NA,NA,"Monsoon","Am","AH-Sudan","Mende (Sierra Leone)","Southwest Mande","Western Mande","Mande","mend1266","Sierra Leone",NA,"Af5","Grain Coast",21,"52818","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomend1266 @Ethnomen @WikiMende",7.86,-11.19,NA,NA,"Mende","Kenema  Sierra Leone",NA,"0:00:53","T5459R48","T1603.1","Mende Song I",NA,"nan","Mixed chorus  drums  rattle","Mixed Voices; Drums; Rattle","Mixed adults","nan","nan","Ronal. P Guttridge","1964","Previously Unpublished","Field recordings of Ronal P. Guttridge","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Correspondence  July 10  1964  from collector notes that photos were available  and that he would supply negatives","@ALC1964GuttridgeMende",NA,NA,"21198Mendemend1266mend1266","Mende","mend1266",10,"mend1266","YES","0",NA,NA,NA,"AFRICA","LazaridisNature2014","Sierra_Leone",8.5,-13.2,595497,"AUGUST_2018",8,"mand1469","Mande",595497,8,-2.75e-05,2.01421633571429e-05,0.2536966495,6
"185",2465,21198,0.416666666666667,0.5,0.4,0.166666666666667,0.4,0.666666666666667,0,0.916666666666667,0,0,0,0.25,0.5,1,0.4,0,0.6,0.75,0,0,0,0,0.272727272727273,0.5,0,0.5,0.6,0.5,0.5,0.5,0.5,1,0.75,0.75,1,0.75,1,7.91,-10.99,7.54,-11.25,"Africa","West Africa","S W West Africa","S E Sierra Leone","Mende","nan","S W Mandé","Mandé Peoples","West & Central African Peoples","1964",6,NA,NA,NA,"Monsoon","Am","AH-Sudan","Mende (Sierra Leone)","Southwest Mande","Western Mande","Mande","mend1266","Sierra Leone",NA,"Af5","Grain Coast",21,"52818","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomend1266 @Ethnomen @WikiMende",7.86,-11.19,NA,NA,"Mende","Kenema  Sierra Leone",NA,"0:00:55","T5459R49","T1603.2","Mende Song II",NA,"nan","Mixed chorus  drums  rattle","Mixed Voices; Drums; Rattle","Mixed adults","nan","nan","Ronal. P Guttridge","1964","Previously Unpublished","Field recordings of Ronal P. Guttridge","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Correspondence  July 10  1964  from collector notes that photos were available  and that he would supply negatives","@ALC1964GuttridgeMende",NA,NA,"21198Mendemend1266mend1266","Mende","mend1266",10,"mend1266","YES","0",NA,NA,NA,"AFRICA","LazaridisNature2014","Sierra_Leone",8.5,-13.2,595497,"AUGUST_2018",8,"mand1469","Mande",595497,8,-2.75e-05,2.01421633571429e-05,0.2536966495,6
"186",2466,21198,0.75,0.5,0.4,0.166666666666667,0.4,0.666666666666667,1,0.833333333333333,0.25,0.142857142857143,0.25,0.125,0.5,0.5,0.8,0,0.6,0.75,0,0,0.333333333333333,0,0.272727272727273,0.5,0,0.5,0.6,0.5,0.5,0.5,0.25,1,1,1,0.5,0.75,1,7.91,-10.99,7.54,-11.25,"Africa","West Africa","S W West Africa","S E Sierra Leone","Mende","nan","S W Mandé","Mandé Peoples","West & Central African Peoples","1964",6,NA,NA,NA,"Monsoon","Am","AH-Sudan","Mende (Sierra Leone)","Southwest Mande","Western Mande","Mande","mend1266","Sierra Leone",NA,"Af5","Grain Coast",21,"52818","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomend1266 @Ethnomen @WikiMende",7.86,-11.19,NA,NA,"Mende","Kenema  Sierra Leone",NA,"0:02:07","T5459R52","T1603.5","Song for Independence","Political Song","Song for independence","Female chorus  drumming  bells","Female Voices; Drumming; Bells","Women","nan","nan","Ronal. P Guttridge","1964","Previously Unpublished","Field recordings of Ronal P. Guttridge","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"Track features on-tape interview","Correspondence  July 10  1964  from collector notes that photos were available  and that he would supply negatives","@ALC1964GuttridgeMende",NA,NA,"21198Mendemend1266mend1266","Mende","mend1266",10,"mend1266","YES","0",NA,NA,NA,"AFRICA","LazaridisNature2014","Sierra_Leone",8.5,-13.2,595497,"AUGUST_2018",8,"mand1469","Mande",595497,8,-2.75e-05,2.01421633571429e-05,0.2536966495,6
"187",2467,21198,0.666666666666667,0.75,0.4,0.166666666666667,0.4,0.5,0.666666666666667,0.833333333333333,0,0.142857142857143,0.25,0.25,0.75,0.75,0,0,0.6,0.75,0,0,0.666666666666667,0.5,0.272727272727273,0.25,0,0.5,0.8,0.5,0.5,0.5,0.25,0.5,1,0.75,0.5,0.75,1,7.91,-10.99,7.54,-11.25,"Africa","West Africa","S W West Africa","S E Sierra Leone","Mende","nan","S W Mandé","Mandé Peoples","West & Central African Peoples","1964",6,NA,NA,NA,"Monsoon","Am","AH-Sudan","Mende (Sierra Leone)","Southwest Mande","Western Mande","Mande","mend1266","Sierra Leone",NA,"Af5","Grain Coast",21,"52818","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomend1266 @Ethnomen @WikiMende",7.86,-11.19,NA,NA,"Mende","Kenema  Sierra Leone",NA,"0:00:59","T5459R51","T1603.4","Mende Song IV",NA,"nan","Mixed chorus  clapping  drums  horn","Mixed Voices; Clapping; Drums; Horn","Mixed adults","nan","nan","Ronal. P Guttridge","1964","Previously Unpublished","Field recordings of Ronal P. Guttridge","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Correspondence  July 10  1964  from collector notes that photos were available  and that he would supply negatives","@ALC1964GuttridgeMende",NA,NA,"21198Mendemend1266mend1266","Mende","mend1266",10,"mend1266","YES","0",NA,NA,NA,"AFRICA","LazaridisNature2014","Sierra_Leone",8.5,-13.2,595497,"AUGUST_2018",8,"mand1469","Mande",595497,8,-2.75e-05,2.01421633571429e-05,0.2536966495,6
"188",2468,21198,0.666666666666667,0.5,0.4,0.166666666666667,0.4,0.5,1,0.916666666666667,0,0,0,0.25,0.5,0.75,0,0,0.6,0.75,0,0,0.666666666666667,0,0.272727272727273,0.5,0,0.5,0.6,0.5,0.5,0.75,0.5,0.5,1,0.75,0.5,0.75,1,7.91,-10.99,7.54,-11.25,"Africa","West Africa","S W West Africa","S E Sierra Leone","Mende","nan","S W Mandé","Mandé Peoples","West & Central African Peoples","1964",6,NA,NA,NA,"Monsoon","Am","AH-Sudan","Mende (Sierra Leone)","Southwest Mande","Western Mande","Mande","mend1266","Sierra Leone",NA,"Af5","Grain Coast",21,"52818","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomend1266 @Ethnomen @WikiMende",7.86,-11.19,NA,NA,"Mende","Kenema  Sierra Leone",NA,"0:00:54","T5459R50","T1603.3","Mende Song III",NA,"nan","Mixed chorus  horn","Mixed Voices; Horn","Mixed adults","nan","nan","Ronal. P Guttridge","1964","Previously Unpublished","Field recordings of Ronal P. Guttridge","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Correspondence  July 10  1964  from collector notes that photos were available  and that he would supply negatives","@ALC1964GuttridgeMende",NA,NA,"21198Mendemend1266mend1266","Mende","mend1266",10,"mend1266","YES","0",NA,NA,NA,"AFRICA","LazaridisNature2014","Sierra_Leone",8.5,-13.2,595497,"AUGUST_2018",8,"mand1469","Mande",595497,8,-2.75e-05,2.01421633571429e-05,0.2536966495,6
"189",2469,21198,0.666666666666667,0.5,0.4,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0,0.428571428571429,0.5,0,0.75,0.75,0,0,0.6,0.5,0.333333333333333,0,1,1,0,0.5,0,0.5,0.6,0.75,0.5,0.75,0.25,0.5,1,1,0,0,0,7.91,-10.99,7.54,-11.25,"Africa","West Africa","S W West Africa","S E Sierra Leone","Mende","nan","S W Mandé","Mandé Peoples","West & Central African Peoples","1964",6,NA,NA,NA,"Monsoon","Am","AH-Sudan","Mende (Sierra Leone)","Southwest Mande","Western Mande","Mande","mend1266","Sierra Leone",NA,"Af5","Grain Coast",21,"52818","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomend1266 @Ethnomen @WikiMende",7.86,-11.19,NA,NA,"Mende","Kenema  Sierra Leone",NA,"0:02:05","T5459R53","T1603.6","Song of Welcome to the Queen","Welcome Song; Song About Leadership; Children's Song; Song For Royalty","Children's song of welcome for royalty  school children from Kenema District  ca. 1870","500 children","500 Children's Voices","Mixed children","nan","nan","Ronal. P Guttridge","1964","Previously Unpublished","Field recordings of Ronal P. Guttridge","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Correspondence  July 10  1964  from collector notes that photos were available  and that he would supply negatives","@ALC1964GuttridgeMende",NA,NA,"21198Mendemend1266mend1266","Mende","mend1266",10,"mend1266","YES","0",NA,NA,NA,"AFRICA","LazaridisNature2014","Sierra_Leone",8.5,-13.2,595497,"AUGUST_2018",8,"mand1469","Mande",595497,8,-2.75e-05,2.01421633571429e-05,0.2536966495,6
